committee_id,candidate_name,state_full,disbursement_date,disbursement_description,disbursement_amount,recipient_name,pdf_url,sub_id,two_years_after_office,two_years_after_last_election,after_death,TIMES_CATEGORY
C00331496,"MILLER, GARY G",California,2017-07-05 00:00:00,TELEPHONE SERVICE,288.03,VERIZON WIRELESS,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675958,4101620171458320317,True,False,False,phones: cell/wireless data
C00331496,"MILLER, GARY G",California,2017-07-19 00:00:00,TELEPHONE SERVICES,52.7,FRONTIER COMMUNICATIONS,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675955,4101620171458320297,True,False,False,phones/fax
C00331496,"MILLER, GARY G",California,2017-07-31 00:00:00,PAYROLL,791.37,"MILLER, CATHLEEN",http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675956,4101620171458320307,True,False,False,payroll: to family
C00331496,"MILLER, GARY G",California,2017-07-31 00:00:00,RENT,400.0,SHEA PROPERTIES,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675957,4101620171458320313,True,False,False,rent
C00331496,"MILLER, GARY G",California,2017-07-31 00:00:00,TELEPHONE SERVICES,96.42,VERIZON WIRELESS,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675959,4101620171458320325,True,False,False,phones: cell/wireless data
C00331496,"MILLER, GARY G",California,2017-08-02 00:00:00,CIVIC DONATION,1000.0,MEALS ON WHEELS,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675961,4101620171458320331,True,False,False,charitable donation
C00331496,"MILLER, GARY G",California,2017-08-04 00:00:00,TELEPHONE SERVICES,288.11,VERIZON WIRELESS,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675958,4101620171458320319,True,False,False,phones: cell/wireless data
C00331496,"MILLER, GARY G",California,2017-08-16 00:00:00,TELEPHONE SERVICES,52.79,FRONTIER COMMUNICATIONS,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675955,4101620171458320299,True,False,False,phones/fax
C00331496,"MILLER, GARY G",California,2017-08-31 00:00:00,  TELEPHONE SERVICES,99.06,VERIZON WIRELESS,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675960,4101620171458320329,True,False,False,phones: cell/wireless data
C00331496,"MILLER, GARY G",California,2017-09-01 00:00:00,PAYROLL,791.37,"MILLER, CATHLEEN",http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675957,4101620171458320309,True,False,False,payroll: to family
C00331496,"MILLER, GARY G",California,2017-09-01 00:00:00,RENT,400.0,SHEA PROPERTIES,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675958,4101620171458320315,True,False,False,rent
C00331496,"MILLER, GARY G",California,2017-09-11 00:00:00,TELEPHONE SERVICES,288.11,VERIZON WIRELESS,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675959,4101620171458320321,True,False,False,phones: cell/wireless data
C00331496,"MILLER, GARY G",California,2017-09-14 00:00:00,TELEPHONE SERVICES,53.01,FRONTIER COMMUNICATIONS,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675955,4101620171458320301,True,False,False,phones/fax
C00331496,"MILLER, GARY G",California,2017-09-19 00:00:00,CIVIC DONATION,5000.0,SAMARITANS PURSE,http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675961,4101620171458320333,True,False,False,charitable donation
C00331496,"MILLER, GARY G",California,2017-09-30 00:00:00,PAYROLL,791.37,"MILLER, CATHLEEN",http://docquery.fec.gov/cgi-bin/fecimg/?201710149075675957,4101620171458320311,True,False,False,payroll: to family
